review_id,review_text,predicted_sentiment,probability_positive,probability_negative,probability_neutral,dataset,price_range,meal_type,review_stars
11259,The quality exceeded all expectations.,positive,0.94,0.014,0.047,Restaurant Reviews (Bakeoff),$$$$,Breakfast,3.6
11260,What a great hidden gem!,positive,0.649,0.148,0.203,Restaurant Reviews (Bakeoff),$,Lunch,1.5
11261,The dessert is to die for!,positive,0.539,0.224,0.237,Restaurant Reviews (Bakeoff),$$,Lunch,4.2
11262,Decent value for money.,neutral,0.687,0.276,0.037,Restaurant Reviews (Bakeoff),$,Breakfast,3.2
11263,Can't recommend this place enough!,positive,0.574,0.266,0.16,Restaurant Reviews (Bakeoff),$$$,Lunch,1.3
11264,The quality exceeded all expectations.,positive,0.582,0.218,0.2,Restaurant Reviews (Bakeoff),$,Dinner,2.7
11265,The dessert is to die for!,positive,0.711,0.037,0.252,Restaurant Reviews (Bakeoff),$$,Breakfast,1.5
11266,Can't recommend this place enough!,positive,0.609,0.261,0.13,Restaurant Reviews (Bakeoff),$$$,Lunch,4.7
11267,Best meal in town!,positive,0.635,0.217,0.148,Restaurant Reviews (Bakeoff),$$$,Dinner,4.9
11268,The staff was friendly and the food was excellent.,positive,0.551,0.196,0.253,Restaurant Reviews (Bakeoff),$$$$,Breakfast,4.6
11269,Complete rip-off for the price.,negative,0.815,0.145,0.04,Restaurant Reviews (Bakeoff),$$$$,Dinner,1.4
11270,Complete rip-off for the price.,negative,0.658,0.287,0.055,Restaurant Reviews (Bakeoff),$,Takeout,4.1
11271,Complete rip-off for the price.,negative,0.61,0.234,0.156,Restaurant Reviews (Bakeoff),$$$,Dinner,4.2
11272,Wonderful experience from start to finish.,positive,0.77,0.03,0.2,Restaurant Reviews (Bakeoff),$,Breakfast,4.2
11273,I'm very happy with everything here.,positive,0.49,0.261,0.248,Restaurant Reviews (Bakeoff),$,Dinner,4.2
11274,"Save your money, this place is stale.",negative,0.681,0.284,0.036,Restaurant Reviews (Bakeoff),$,Lunch,1.2
11275,Absolutely delicious food and great service.,positive,0.705,0.253,0.042,Restaurant Reviews (Bakeoff),$,Breakfast,3.7
11276,Terrible experience - extremely disappointing.,negative,0.742,0.141,0.117,Restaurant Reviews (Bakeoff),$$$$,Dinner,5.0
11277,It's a standard restaurant overall.,neutral,0.57,0.306,0.125,Restaurant Reviews (Bakeoff),$$$$,Takeout,2.8
11278,Wonderful experience from start to finish.,positive,0.578,0.134,0.288,Restaurant Reviews (Bakeoff),$$$,Lunch,3.8
11279,Nothing special about this place.,neutral,0.518,0.367,0.114,Restaurant Reviews (Bakeoff),$$$$,Lunch,4.8
11280,Absolutely delicious food and great service.,positive,0.671,0.067,0.262,Restaurant Reviews (Bakeoff),$$$$,Lunch,3.6
11281,What a great hidden gem!,positive,0.833,0.043,0.124,Restaurant Reviews (Bakeoff),$$$$,Brunch,1.2
11282,Best meal in town!,positive,0.691,0.199,0.11,Restaurant Reviews (Bakeoff),$$$,Takeout,1.9
11283,What a great hidden gem!,positive,0.812,0.049,0.139,Restaurant Reviews (Bakeoff),$$$$,Takeout,4.9
11284,Best meal in town!,positive,0.774,0.017,0.209,Restaurant Reviews (Bakeoff),$$$$,Lunch,1.5
11285,Best meal in town!,positive,0.586,0.312,0.102,Restaurant Reviews (Bakeoff),$,Brunch,2.1
11286,The dessert is to die for!,positive,0.549,0.234,0.217,Restaurant Reviews (Bakeoff),$$$$,Brunch,4.9
11287,The portion was small and overpriced.,negative,0.866,0.112,0.022,Restaurant Reviews (Bakeoff),$$$$,Brunch,2.8
11288,Absolutely delicious food and great service.,positive,0.703,0.026,0.271,Restaurant Reviews (Bakeoff),$$$,Dinner,2.9
11289,What a great hidden gem!,positive,0.757,0.176,0.067,Restaurant Reviews (Bakeoff),$$,Takeout,2.5
11290,I'm very happy with everything here.,positive,0.874,0.093,0.033,Restaurant Reviews (Bakeoff),$$,Dinner,4.9
11291,What a great hidden gem!,positive,0.63,0.108,0.262,Restaurant Reviews (Bakeoff),$,Breakfast,4.0
11292,Terrible experience - extremely disappointing.,negative,0.642,0.204,0.154,Restaurant Reviews (Bakeoff),$$$,Takeout,3.8
11293,"It's an average place, nothing more.",neutral,0.52,0.282,0.198,Restaurant Reviews (Bakeoff),$$$,Dinner,4.8
11294,Wonderful experience from start to finish.,positive,0.585,0.202,0.212,Restaurant Reviews (Bakeoff),$$$,Breakfast,2.1
11295,Decent value for money.,neutral,0.654,0.134,0.212,Restaurant Reviews (Bakeoff),$,Lunch,2.5
11296,"Save your money, this place is inedible.",negative,0.64,0.179,0.181,Restaurant Reviews (Bakeoff),$$$,Brunch,4.3
11297,Absolutely delicious food and great service.,positive,0.562,0.221,0.218,Restaurant Reviews (Bakeoff),$$,Takeout,1.6
11298,I got sick after eating here.,negative,0.644,0.14,0.215,Restaurant Reviews (Bakeoff),$,Lunch,4.0
11299,"I've had better, I've had worse.",neutral,0.459,0.294,0.247,Restaurant Reviews (Bakeoff),$$,Lunch,4.4
11300,The staff was friendly and the food was wonderful.,positive,0.522,0.348,0.13,Restaurant Reviews (Bakeoff),$,Brunch,1.3
11301,Average quality at best.,neutral,0.634,0.194,0.172,Restaurant Reviews (Bakeoff),$$$$,Brunch,1.8
11302,The food tasted like garbage.,negative,0.724,0.221,0.055,Restaurant Reviews (Bakeoff),$$$,Brunch,1.0
11303,The quality exceeded all expectations.,positive,0.745,0.161,0.094,Restaurant Reviews (Bakeoff),$,Breakfast,3.5
11304,Nothing special about this place.,neutral,0.568,0.383,0.049,Restaurant Reviews (Bakeoff),$$$,Brunch,3.5
11305,The dessert is to die for!,positive,0.721,0.248,0.031,Restaurant Reviews (Bakeoff),$$$,Brunch,3.7
11306,The staff was friendly and the food was mouth-watering.,positive,0.878,0.067,0.056,Restaurant Reviews (Bakeoff),$$,Takeout,2.1
11307,It's a standard restaurant overall.,neutral,0.78,0.057,0.163,Restaurant Reviews (Bakeoff),$$$$,Lunch,2.7
11308,Wonderful experience from start to finish.,positive,0.616,0.315,0.069,Restaurant Reviews (Bakeoff),$$,Breakfast,4.5
11309,The food tasted like garbage.,negative,0.907,0.021,0.071,Restaurant Reviews (Bakeoff),$$$,Breakfast,2.0
11310,The service was slow and the food was stale.,negative,0.585,0.177,0.238,Restaurant Reviews (Bakeoff),$,Lunch,4.1
11311,The food was perfect!,positive,0.67,0.087,0.244,Restaurant Reviews (Bakeoff),$,Takeout,3.1
11312,Wonderful experience from start to finish.,positive,0.855,0.059,0.086,Restaurant Reviews (Bakeoff),$$$$,Brunch,3.6
11313,I got sick after eating here.,negative,0.61,0.099,0.291,Restaurant Reviews (Bakeoff),$$$$,Takeout,3.8
11314,What a great hidden gem!,positive,0.482,0.298,0.22,Restaurant Reviews (Bakeoff),$,Dinner,4.5
11315,Complete rip-off for the price.,negative,0.765,0.099,0.136,Restaurant Reviews (Bakeoff),$$,Takeout,2.3
11316,The dessert is to die for!,positive,0.458,0.282,0.26,Restaurant Reviews (Bakeoff),$$$,Breakfast,4.9
11317,The food was remarkable!,positive,0.582,0.211,0.207,Restaurant Reviews (Bakeoff),$$$$,Lunch,1.2
11318,The dessert is to die for!,positive,0.546,0.242,0.212,Restaurant Reviews (Bakeoff),$,Takeout,3.1
11319,The staff was friendly and the food was remarkable.,positive,0.631,0.251,0.118,Restaurant Reviews (Bakeoff),$,Takeout,4.1
11320,The dessert is to die for!,positive,0.576,0.328,0.096,Restaurant Reviews (Bakeoff),$$$,Takeout,2.4
11321,The dessert is to die for!,positive,0.566,0.215,0.219,Restaurant Reviews (Bakeoff),$$$$,Brunch,3.9
11322,The dessert is to die for!,positive,0.49,0.305,0.205,Restaurant Reviews (Bakeoff),$$$,Takeout,4.0
11323,Wonderful experience from start to finish.,positive,0.636,0.292,0.072,Restaurant Reviews (Bakeoff),$$$$,Breakfast,3.3
11324,The dessert is to die for!,positive,0.563,0.206,0.23,Restaurant Reviews (Bakeoff),$$$$,Dinner,3.2
11325,What a great hidden gem!,positive,0.629,0.265,0.106,Restaurant Reviews (Bakeoff),$$,Lunch,2.9
11326,The service was slow and the food was awful.,negative,0.727,0.168,0.106,Restaurant Reviews (Bakeoff),$$$,Brunch,3.1
11327,"It's an average place, nothing more.",neutral,0.534,0.251,0.215,Restaurant Reviews (Bakeoff),$,Takeout,4.8
11328,Average quality at best.,neutral,0.731,0.18,0.089,Restaurant Reviews (Bakeoff),$,Takeout,1.2
11329,The food was wonderful!,positive,0.738,0.101,0.161,Restaurant Reviews (Bakeoff),$$,Takeout,3.1
11330,Worst meal I've ever had.,negative,0.658,0.14,0.202,Restaurant Reviews (Bakeoff),$$$$,Dinner,4.0
11331,Nothing special about this place.,neutral,0.746,0.163,0.091,Restaurant Reviews (Bakeoff),$,Dinner,1.1
11332,Best meal in town!,positive,0.881,0.026,0.093,Restaurant Reviews (Bakeoff),$$$,Breakfast,3.1
11333,"I've had better, I've had worse.",neutral,0.589,0.181,0.23,Restaurant Reviews (Bakeoff),$$$$,Lunch,2.9
11334,Terrible experience - extremely disappointing.,negative,0.748,0.165,0.087,Restaurant Reviews (Bakeoff),$$$,Lunch,4.6
11335,The staff was friendly and the food was delicious.,positive,0.793,0.171,0.036,Restaurant Reviews (Bakeoff),$$$,Breakfast,3.1
11336,Disgusting - never coming back.,negative,0.526,0.285,0.188,Restaurant Reviews (Bakeoff),$,Breakfast,1.4
11337,The service was slow and the food was awful.,negative,0.659,0.077,0.264,Restaurant Reviews (Bakeoff),$,Takeout,1.6
11338,The food was amazing!,positive,0.656,0.158,0.186,Restaurant Reviews (Bakeoff),$$$,Takeout,1.2
11339,What a great hidden gem!,positive,0.508,0.246,0.247,Restaurant Reviews (Bakeoff),$$$,Dinner,1.3
11340,The food was okay and the service was fine.,neutral,0.624,0.208,0.168,Restaurant Reviews (Bakeoff),$$$,Takeout,2.9
11341,The food was typical.,neutral,0.645,0.197,0.157,Restaurant Reviews (Bakeoff),$,Takeout,2.8
11342,Can't recommend this place enough!,positive,0.625,0.164,0.211,Restaurant Reviews (Bakeoff),$$$,Brunch,4.5
11343,The food was under-seasoned.,negative,0.606,0.353,0.041,Restaurant Reviews (Bakeoff),$,Brunch,4.1
11344,Can't recommend this place enough!,positive,0.672,0.157,0.171,Restaurant Reviews (Bakeoff),$$,Dinner,3.1
11345,Best meal in town!,positive,0.652,0.087,0.262,Restaurant Reviews (Bakeoff),$$,Takeout,1.4
11346,The food was delicious!,positive,0.547,0.123,0.33,Restaurant Reviews (Bakeoff),$$,Lunch,2.7
11347,Wonderful experience from start to finish.,positive,0.646,0.26,0.094,Restaurant Reviews (Bakeoff),$$,Takeout,2.7
11348,Absolutely delicious food and great service.,positive,0.837,0.068,0.096,Restaurant Reviews (Bakeoff),$,Takeout,1.3
11349,I'm very happy with everything here.,positive,0.568,0.382,0.05,Restaurant Reviews (Bakeoff),$$$$,Dinner,4.9
11350,The staff was friendly and the food was amazing.,positive,0.896,0.058,0.046,Restaurant Reviews (Bakeoff),$$$,Lunch,3.8
11351,I'm very happy with everything here.,positive,0.86,0.028,0.112,Restaurant Reviews (Bakeoff),$$,Lunch,4.5
11352,I'm very happy with everything here.,positive,0.832,0.097,0.072,Restaurant Reviews (Bakeoff),$$$$,Breakfast,4.6
11353,The food was greasy.,negative,0.59,0.259,0.151,Restaurant Reviews (Bakeoff),$$$,Breakfast,2.9
11354,Absolutely delicious food and great service.,positive,0.503,0.199,0.299,Restaurant Reviews (Bakeoff),$$,Takeout,4.4
11355,The quality exceeded all expectations.,positive,0.517,0.155,0.328,Restaurant Reviews (Bakeoff),$,Breakfast,2.5
11356,Best meal in town!,positive,0.682,0.191,0.127,Restaurant Reviews (Bakeoff),$,Lunch,3.6
11357,The dessert is to die for!,positive,0.747,0.061,0.192,Restaurant Reviews (Bakeoff),$,Lunch,1.2
11358,What a great hidden gem!,positive,0.526,0.22,0.254,Restaurant Reviews (Bakeoff),$,Lunch,4.4
11359,Best meal in town!,positive,0.521,0.185,0.294,Restaurant Reviews (Bakeoff),$,Brunch,2.5
11360,The food was awful.,negative,0.507,0.215,0.278,Restaurant Reviews (Bakeoff),$$$,Takeout,1.7
11361,Wonderful experience from start to finish.,positive,0.768,0.045,0.187,Restaurant Reviews (Bakeoff),$$,Lunch,2.4
11362,Disgusting - never coming back.,negative,0.584,0.185,0.231,Restaurant Reviews (Bakeoff),$$$,Dinner,3.3
11363,The dessert is to die for!,positive,0.704,0.111,0.185,Restaurant Reviews (Bakeoff),$$,Breakfast,3.0
11364,Wonderful experience from start to finish.,positive,0.725,0.052,0.223,Restaurant Reviews (Bakeoff),$$,Dinner,3.2
11365,The service was slow and the food was cold.,negative,0.687,0.059,0.254,Restaurant Reviews (Bakeoff),$,Dinner,1.8
11366,What a great hidden gem!,positive,0.693,0.229,0.078,Restaurant Reviews (Bakeoff),$$$$,Lunch,2.0
11367,The quality exceeded all expectations.,positive,0.818,0.163,0.018,Restaurant Reviews (Bakeoff),$,Takeout,2.0
11368,Wonderful experience from start to finish.,positive,0.73,0.072,0.198,Restaurant Reviews (Bakeoff),$$$,Dinner,2.1
11369,The meal was okay but nothing memorable.,neutral,0.922,0.051,0.027,Restaurant Reviews (Bakeoff),$$,Dinner,3.6
11370,The service was slow and the food was greasy.,negative,0.924,0.024,0.053,Restaurant Reviews (Bakeoff),$$$$,Lunch,3.3
11371,Nothing special about this place.,neutral,0.714,0.089,0.198,Restaurant Reviews (Bakeoff),$$$,Takeout,4.1
11372,The food tasted like garbage.,negative,0.59,0.256,0.154,Restaurant Reviews (Bakeoff),$$$,Brunch,3.7
11373,The dessert is to die for!,positive,0.613,0.178,0.21,Restaurant Reviews (Bakeoff),$$,Brunch,4.0
11374,"It's an average place, nothing more.",neutral,0.895,0.053,0.053,Restaurant Reviews (Bakeoff),$,Brunch,3.0
11375,The dessert is to die for!,positive,0.498,0.281,0.221,Restaurant Reviews (Bakeoff),$$$$,Brunch,3.7
11376,Terrible experience - extremely disappointing.,negative,0.609,0.158,0.233,Restaurant Reviews (Bakeoff),$$$$,Breakfast,3.9
11377,The food was inedible.,negative,0.66,0.074,0.266,Restaurant Reviews (Bakeoff),$$,Dinner,4.6
11378,Best meal in town!,positive,0.519,0.188,0.292,Restaurant Reviews (Bakeoff),$$,Takeout,4.0
11379,Best meal in town!,positive,0.904,0.062,0.034,Restaurant Reviews (Bakeoff),$$,Breakfast,3.0
11380,The food was fantastic!,positive,0.612,0.138,0.25,Restaurant Reviews (Bakeoff),$,Dinner,3.9
11381,Best meal in town!,positive,0.676,0.24,0.084,Restaurant Reviews (Bakeoff),$$$$,Breakfast,4.1
11382,Worst meal I've ever had.,negative,0.685,0.114,0.202,Restaurant Reviews (Bakeoff),$$,Breakfast,1.9
11383,The food tasted like garbage.,negative,0.709,0.156,0.134,Restaurant Reviews (Bakeoff),$$$,Dinner,1.4
11384,Wonderful experience from start to finish.,positive,0.711,0.197,0.092,Restaurant Reviews (Bakeoff),$$$$,Takeout,2.3
11385,What a great hidden gem!,positive,0.629,0.208,0.163,Restaurant Reviews (Bakeoff),$$$$,Takeout,1.4
11386,"It's an average place, nothing more.",neutral,0.634,0.258,0.107,Restaurant Reviews (Bakeoff),$$$$,Lunch,5.0
11387,What a great hidden gem!,positive,0.757,0.123,0.12,Restaurant Reviews (Bakeoff),$$$$,Takeout,1.8
11388,Average quality at best.,neutral,0.557,0.277,0.167,Restaurant Reviews (Bakeoff),$,Takeout,4.9
11389,The staff was friendly and the food was incredible.,positive,0.564,0.232,0.203,Restaurant Reviews (Bakeoff),$,Dinner,3.1
11390,Disgusting - never coming back.,negative,0.545,0.215,0.24,Restaurant Reviews (Bakeoff),$$,Brunch,4.2
11391,I'm very happy with everything here.,positive,0.86,0.084,0.056,Restaurant Reviews (Bakeoff),$$$$,Dinner,3.7
11392,Wonderful experience from start to finish.,positive,0.555,0.176,0.27,Restaurant Reviews (Bakeoff),$$$$,Lunch,3.1
11393,"Save your money, this place is cold.",negative,0.667,0.07,0.262,Restaurant Reviews (Bakeoff),$,Brunch,4.2
11394,I'm very happy with everything here.,positive,0.674,0.214,0.112,Restaurant Reviews (Bakeoff),$$$,Dinner,1.6
11395,The staff was friendly and the food was wonderful.,positive,0.625,0.261,0.113,Restaurant Reviews (Bakeoff),$,Breakfast,3.5
11396,Best meal in town!,positive,0.705,0.228,0.067,Restaurant Reviews (Bakeoff),$,Brunch,3.8
11397,Wonderful experience from start to finish.,positive,0.62,0.078,0.302,Restaurant Reviews (Bakeoff),$$,Takeout,2.1
11398,I got sick after eating here.,negative,0.593,0.256,0.151,Restaurant Reviews (Bakeoff),$,Dinner,1.9
11399,Complete rip-off for the price.,negative,0.482,0.301,0.216,Restaurant Reviews (Bakeoff),$$,Breakfast,1.7
11400,Best meal in town!,positive,0.702,0.205,0.093,Restaurant Reviews (Bakeoff),$,Brunch,3.5
11401,The quality exceeded all expectations.,positive,0.754,0.025,0.221,Restaurant Reviews (Bakeoff),$,Lunch,4.4
11402,I got sick after eating here.,negative,0.699,0.208,0.093,Restaurant Reviews (Bakeoff),$,Brunch,3.3
11403,I got sick after eating here.,negative,0.834,0.024,0.142,Restaurant Reviews (Bakeoff),$$$$,Takeout,1.3
11404,The food was mouth-watering!,positive,0.584,0.241,0.175,Restaurant Reviews (Bakeoff),$,Breakfast,4.7
11405,Best meal in town!,positive,0.698,0.122,0.18,Restaurant Reviews (Bakeoff),$$$$,Brunch,4.7
11406,Wonderful experience from start to finish.,positive,0.66,0.224,0.116,Restaurant Reviews (Bakeoff),$,Lunch,4.1
11407,Wonderful experience from start to finish.,positive,0.756,0.081,0.163,Restaurant Reviews (Bakeoff),$$,Lunch,3.3
11408,The food was okay and the service was fine.,neutral,0.671,0.311,0.018,Restaurant Reviews (Bakeoff),$,Takeout,1.9
11409,Worst meal I've ever had.,negative,0.716,0.039,0.245,Restaurant Reviews (Bakeoff),$$,Dinner,1.8
11410,What a great hidden gem!,positive,0.653,0.277,0.07,Restaurant Reviews (Bakeoff),$$,Brunch,2.1
11411,Can't recommend this place enough!,positive,0.513,0.376,0.111,Restaurant Reviews (Bakeoff),$$$$,Dinner,2.7
11412,The portion was small and overpriced.,negative,0.607,0.146,0.247,Restaurant Reviews (Bakeoff),$$$,Brunch,2.0
11413,Disgusting - never coming back.,negative,0.59,0.203,0.207,Restaurant Reviews (Bakeoff),$$$,Brunch,3.2
11414,Terrible experience - extremely disappointing.,negative,0.738,0.234,0.027,Restaurant Reviews (Bakeoff),$$$$,Lunch,4.1
11415,I got sick after eating here.,negative,0.881,0.099,0.019,Restaurant Reviews (Bakeoff),$$$$,Brunch,2.5
11416,The dessert is to die for!,positive,0.732,0.215,0.053,Restaurant Reviews (Bakeoff),$,Breakfast,3.4
11417,Complete rip-off for the price.,negative,0.625,0.196,0.179,Restaurant Reviews (Bakeoff),$$$,Takeout,1.8
11418,"It's an average place, nothing more.",neutral,0.618,0.281,0.102,Restaurant Reviews (Bakeoff),$$$,Dinner,3.9
11419,Average quality at best.,neutral,0.609,0.261,0.13,Restaurant Reviews (Bakeoff),$$$,Lunch,1.3
11420,The food was incredible!,positive,0.634,0.256,0.11,Restaurant Reviews (Bakeoff),$,Breakfast,4.0
11421,The food was amazing!,positive,0.729,0.246,0.025,Restaurant Reviews (Bakeoff),$$$,Lunch,2.1
11422,Terrible experience - extremely disappointing.,negative,0.555,0.25,0.195,Restaurant Reviews (Bakeoff),$$$,Dinner,2.5
11423,The food was greasy.,negative,0.609,0.188,0.203,Restaurant Reviews (Bakeoff),$$$$,Lunch,4.9
11424,Absolutely delicious food and great service.,positive,0.671,0.109,0.221,Restaurant Reviews (Bakeoff),$$,Brunch,1.5
11425,The food was remarkable!,positive,0.702,0.219,0.079,Restaurant Reviews (Bakeoff),$$$$,Breakfast,2.0
11426,Wonderful experience from start to finish.,positive,0.507,0.242,0.251,Restaurant Reviews (Bakeoff),$$$,Lunch,3.6
11427,Wonderful experience from start to finish.,positive,0.637,0.184,0.178,Restaurant Reviews (Bakeoff),$,Lunch,1.6
11428,The food was superb!,positive,0.564,0.195,0.241,Restaurant Reviews (Bakeoff),$,Lunch,3.6
